"","price","area","bedrooms","bathrooms","stories","parking","mainrbinary","groombinary","basementbinary","hwaterbinary","acbinary","prefareabinary","priceVarea_predONtrain","priceVarea_levelLog_predONtrain","poly_priceVarea_predONtrain","spline_priceVarea_predONtrain","basemulti_predONtrain","ridge_model_predONtrain","svm_predONtrain","svm_tuned_predONtrain","CART_predONtrain","tunedCART_predONtrain","gradboost_predONtrain","boost_tune_predONtrain","logit_bin_predONtrain","probit_bin_predONtrain","classif_CART_predONtrain..pred_0","classif_CART_predONtrain..pred_1","classif_tunedCART_predONtrain..pred_0","classif_tunedCART_predONtrain..pred_1","classif_gradboost_predONtrain..pred_0","classif_gradboost_predONtrain..pred_1","classif_boost_tune_predONtrain..pred_0","classif_boost_tune_predONtrain..pred_1"
"65",2660,3480,2,1,1,1,1,0,0,0,0,0,3921.25382000158,3887.65496846473,3826.84387473388,3897.66615640239,3139.55663271715,3197.17807544041,4336.11177495972,4336.10462168367,3402.05588235294,3525.08333333333,3100.50634765625,2985.21337890625,0.114741434285096,0.0212209919157041,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.988958120346069,0.0110418796539307,0.966034293174744,0.0339657068252563
"66",2660,4000,3,1,1,0,1,0,0,0,0,0,4177.35080283996,4267.09282633545,4176.74475221212,4243.92619292418,3341.40728507129,3389.59946029481,4337.7849490726,4337.79464709969,3402.05588235294,3358.32,3047.01293945312,3389.4765625,0.114741434285096,0.0212209919157041,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.988958120346069,0.0110418796539307,0.966034293174744,0.0339657068252563
"67",2604,2910,2,1,1,0,0,0,0,0,0,0,3640.53212727489,3400.27497657411,3423.22192607334,3522.05845498592,2918.29726379049,2986.25463435,4337.99752124771,4337.99654062255,3402.05588235294,2615.27954545455,2170.67993164062,2860.02001953125,0.111850701988951,0.020239535482172,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"68",2590,3600,2,1,1,0,1,0,0,0,0,0,3980.35312373351,3980.02421439519,3909.14130831617,3977.55819886635,3186.13755249118,3241.58301040681,4334.16563804997,4334.15574117077,3402.05588235294,3525.08333333333,3426.16918945312,3045.12866210938,0.111138034173416,0.0200002738499935,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"69",2590,4400,2,1,1,0,1,0,0,0,0,0,4374.3484819464,4526.77797355948,4434.00768116705,4505.99929274931,3496.6770176514,3537.61591018282,4337.05393763498,4337.0496435332,4153.15384615385,3641.05,3436.67016601562,3199.06030273438,0.111138034173416,0.0200002738499935,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"70",2590,3600,2,2,2,1,1,0,1,0,0,0,3980.35312373351,3980.02421439519,3909.14130831617,3977.55819886635,4766.0396114276,4768.89355202083,4334.60325849721,4334.57070103439,4129.04545454545,4129.04545454545,2706.77709960938,4658.6650390625,0.127345243392807,0.0754829641445061,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.994533896446228,0.00546610355377197,0.970807731151581,0.0291922688484192
"71",2520,2880,3,1,1,0,0,0,0,0,0,0,3625.75730134191,3372.04019742983,3401.39701165209,3502.52053109346,2906.65203384698,2975.1534006084,4339.94302332654,4339.94615709522,3402.05588235294,2615.27954545455,2589.1689453125,2967.501953125,0.10763403821123,0.0188396538282886,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"72",2520,3000,2,1,2,0,1,0,0,0,0,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,3393.03081449503,3448.12675080144,4332.27726311578,4332.26016589526,3402.05588235294,3514.29166666667,2823.63818359375,3038.43334960938,0.123401201776592,0.0720473693644875,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.994533896446228,0.00546610355377197,0.970807731151581,0.0291922688484192
"73",2485,4400,3,1,2,0,1,0,0,0,0,0,4374.3484819464,4526.77797355948,4434.00768116705,4505.99929274931,3936.47487852542,3966.18432540945,4337.11134965993,4337.10406026783,4153.15384615385,3641.05,2758.51147460938,3672.18334960938,0.121468822641453,0.0703751570267158,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.994533896446228,0.00546610355377197,0.970807731151581,0.0291922688484192
"74",2485,3000,3,1,2,0,0,0,0,0,0,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,3393.03081449503,3448.12675080144,4332.27726311578,4332.26016589526,3402.05588235294,3514.29166666667,2823.63818359375,3038.43334960938,0.121468822641453,0.0703751570267158,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.994533896446228,0.00546610355377197,0.970807731151581,0.0291922688484192
"75",2450,3240,2,1,1,1,0,1,0,0,0,0,3803.05521253771,3692.95560245495,3659.45706853524,3738.57658549446,3046.39479316908,3108.36820550761,4338.84498646684,4338.85131855656,3402.05588235294,2615.27954545455,2429.39770507812,2985.21337890625,0.104227563105397,0.0177368397527329,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"76",2450,3000,2,1,1,1,1,0,0,0,0,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,2953.23295362101,3019.5583355748,4332.2803673114,4332.26287735788,3402.05588235294,2615.27954545455,2110.26171875,2565.31079101562,0.104227563105397,0.0177368397527329,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"77",2450,3500,2,1,1,0,1,1,0,0,0,0,3931.1037039569,3903.26894704027,3840.62474188265,3910.96951727852,3147.32011934615,3204.57889793481,4337.00214427567,4337.00295774946,3402.05588235294,3525.08333333333,2948.57397460938,2985.21337890625,0.104227563105397,0.0177368397527329,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"78",2450,4840,2,1,2,0,1,0,0,0,0,0,4591.0459289635,4786.46312078352,4705.0536082606,4781.06463629968,4107.27158436354,4129.00242028626,4338.99752124771,4338.99654062255,4153.15384615385,3641.05,2656.81396484375,4043.94067382812,0.119562576013519,0.0687329481350069,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.994533896446228,0.00546610355377197,0.970807731151581,0.0291922688484192
"79",2345,3640,2,1,1,0,1,0,0,0,0,0,4000.05289164416,4010.13094950792,3936.36697587811,4004.21873434472,3201.66452574919,3256.38465539561,4336.87376914362,4336.87360341786,3402.05588235294,3358.32,3224.48315429688,3045.12866210938,0.0992965359481258,0.0161861045795019,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"80",2275,1836,2,1,1,0,0,0,1,0,0,0,3111.59335887408,2145.40822892761,2605.65760097785,2833.08399571342,2501.39803181289,2588.83046640071,4338.99752124771,4338.99654062255,3402.05588235294,2615.27954545455,2261.43334960938,2606.6689453125,0.0961255076423547,0.0152180837263564,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"81",2275,3970,1,1,1,0,0,0,0,0,0,0,4162.57597690697,4246.58107220972,4157.03318053194,4224.0190499354,3329.76205512778,3378.49822655321,4338.79720771396,4338.80438864843,3402.05588235294,3358.32,2272.75366210938,3156.7919921875,0.0961255076423547,0.0152180837263564,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"82",2275,3970,3,1,2,0,1,0,1,0,0,0,4162.57597690697,4246.58107220972,4157.03318053194,4224.0190499354,3769.5599160018,3807.06664177985,4338.84219799339,4338.84745204061,3402.05588235294,3851.86666666667,2377.73779296875,3629.9150390625,0.110415400407615,0.0609615204123876,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.994533896446228,0.00546610355377197,0.970807731151581,0.0291922688484192
"83",2240,1950,3,1,1,0,0,0,0,1,0,0,3167.73769741942,2309.5402678525,2695.97462790787,2905.71567859348,2545.64990559822,2631.01515461879,4338.10851148231,4338.10170130574,3402.05588235294,2615.27954545455,2237.65356445312,2606.6689453125,0.0945741665374932,0.0147530128420715,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.990384221076965,0.00961577892303467,0.966034293174744,0.0339657068252563
"84",2233,5300,3,1,1,0,0,0,0,0,1,1,4817.59325993591,5033.83816361124,4975.04176356254,5043.74720376368,4721.99589800858,4727.8496346463,4339.10217095915,4339.09601836657,4153.15384615385,4685.94,2497.974609375,4157.92529296875,0.094266601189754,0.0146614802685898,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"85",2135,3000,2,1,1,0,0,0,0,0,0,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,2953.23295362101,3019.5583355748,4332.2803673114,4332.26287735788,3402.05588235294,2615.27954545455,2110.26171875,2565.31079101562,0.09005393007974,0.0134304391355772,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"86",2100,3000,4,1,2,0,1,0,0,0,0,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,3393.03081449503,3448.12675080144,4332.27726311578,4332.26016589526,3402.05588235294,3514.29166666667,2823.63818359375,3038.43334960938,0.101887048581092,0.0538946072085211,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.974307715892792,0.0256922841072083,0.970807731151581,0.0291922688484192
"87",2100,3360,2,1,1,1,1,0,0,0,0,0,3862.15451626964,3792.0440424316,3743.61579480691,3817.98137238174,3092.97571294311,3152.77314047401,4338.99752124771,4338.99654062255,3402.05588235294,2615.27954545455,2150.63061523438,2985.21337890625,0.0885909723809001,0.0130129466660772,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"88",1960,3420,5,1,2,0,0,0,0,0,0,0,3891.70416813561,3840.26887312962,3785.34616556348,3857.79265883063,3556.06403370414,3603.54402318384,4340.82940415691,4340.83733940805,3402.05588235294,3851.86666666667,2395.64794921875,3458.3359375,0.0954900006948269,0.0487217230052918,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.974307715892792,0.0256922841072083,0.970807731151581,0.0291922688484192
"89",1890,1700,3,1,2,0,1,0,0,0,0,0,3044.61414797789,1935.71772851116,2496.8122926471,2746.43599644255,2888.40418360966,2967.07328866542,4338.99752124771,4338.99654062255,3402.05588235294,3514.29166666667,1942.58862304688,3079.79150390625,0.0924280594918391,0.0462883658590971,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.974307715892792,0.0256922841072083,0.970807731151581,0.0291922688484192
"90",1855,2990,2,1,1,1,0,0,0,0,0,0,3679.93166309618,3474.16782545711,3481.13733370246,3574.2803212269,2949.35121030651,3015.8579243276,4338.97601192181,4338.9666578435,3402.05588235294,2615.27954545455,1976.76928710938,2565.31079101562,0.0789384631449973,0.0103925304104658,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"91",1820,3000,2,1,1,2,1,0,1,0,0,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,2953.23295362101,3019.5583355748,4332.2803673114,4332.26287735788,3402.05588235294,2615.27954545455,2110.26171875,2565.31079101562,0.0776406726689476,0.0100585213963975,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"92",1767.15,2400,3,1,1,0,0,0,0,0,0,0,3389.36008641417,2875.28108507313,3044.2878869822,3192.91118747558,2720.32835475084,2797.5336607428,4338.99752124771,4338.99654062255,3402.05588235294,2615.27954545455,1889.25769042969,2606.6689453125,0.075718013881057,0.00957192381273485,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"93",1750,3620,2,1,1,0,1,0,0,0,0,0,3990.20300768883,3995.11916605139,3922.76706774081,3990.88714679951,3193.90103912019,3248.98383290121,4338.98738831276,4338.98242110324,3402.05588235294,3358.32,1941.86755371094,3045.12866210938,0.0751035568755206,0.00941850618656465,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"94",1750,2910,3,1,1,0,0,0,0,0,0,0,3640.53212727489,3400.27497657411,3423.22192607334,3522.05845498592,2918.29726379049,2986.25463435,4337.99752124771,4337.99654062255,3402.05588235294,2615.27954545455,2170.67993164062,2860.02001953125,0.0751035568755206,0.00941850618656465,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.955490231513977,0.0445097684860229,0.966034293174744,0.0339657068252563
"95",1750,3850,3,1,2,0,1,0,0,0,0,0,4103.47667317504,4162.95409426431,4077.60523984579,4144.20922960456,3722.97899622776,3762.66170681344,4336.17169003319,4336.16252813597,3402.05588235294,3851.86666666667,1956.58898925781,3900.91748046875,0.0865676566818956,0.0417146854758048,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.974307715892792,0.0256922841072083,0.970807731151581,0.0291922688484192
"96",4340,4500,3,2,3,1,1,0,0,1,0,0,4423.59790172302,4588.00823136057,4496.70770794625,4570.05402337512,5555.19437060687,5530.49897949547,4336.69818240744,4336.66388510124,4984.93333333333,5812.70967741936,4327.80029296875,4924.478515625,0.295078054050451,0.419202386554899,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.96121084690094,0.0387891530990601,0.848391890525818,0.151608109474182
"97",4340,6450,4,1,2,0,1,0,0,0,0,0,5383.96158736694,5568.88313034759,5590.18257865085,5538.15683231784,4732.23225799849,4724.76863108547,4339.99999999989,4339.99999999989,5118.43181818182,5005,4299.45361328125,4863.35888671875,0.263981158849294,0.205666623834189,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.958422243595123,0.0415777564048767,0.904543876647949,0.0954561233520508
"98",4305,4400,2,1,1,1,1,0,0,0,0,0,4374.3484819464,4526.77797355948,4434.00768116705,4505.99929274931,3496.6770176514,3537.61591018282,4337.05393763498,4337.0496435332,4153.15384615385,3641.05,3436.67016601562,3199.06030273438,0.231850073419777,0.0733263924080067,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.97571587562561,0.0242841243743896,0.890161216259003,0.109838783740997
"99",4305,10360,2,1,1,1,1,0,0,0,0,1,7309.61390063246,6860.01014186681,7042.33962525704,5855.09182185997,5810.19603309507,5743.06101351408,4338.99752124771,4338.99654062255,5118.43181818182,5189.85185185185,4408.8798828125,5708.98876953125,0.231850073419777,0.0733263924080067,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.97571587562561,0.0242841243743896,0.890161216259003,0.109838783740997
"100",4277,3400,3,1,2,2,1,0,1,0,0,1,3881.85428418029,3824.28858213018,3771.46189326531,3844.51491122021,3548.30054707514,3596.14320068944,4338.99752124776,4338.99654062274,3402.05588235294,3851.86666666667,4110.521484375,3458.3359375,0.257739408808585,0.199425665174559,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.958422243595123,0.0415777564048767,0.904543876647949,0.0954561233520508
"101",4270,6360,2,1,1,0,1,0,0,0,0,0,5339.63710956799,5530.59727596794,5545.12388957377,5508.92843318383,4257.49870729395,4262.89651463404,4341.95889379587,4342.00528633894,5118.43181818182,5005,4310.3310546875,4344.47216796875,0.22866244650053,0.0716313975832236,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.97571587562561,0.0242841243743896,0.890161216259003,0.109838783740997
"102",4270,6360,2,1,2,0,1,0,0,0,0,0,5339.63710956799,5530.59727596794,5545.12388957377,5508.92843318383,4697.29656816797,4691.46492986067,4342.31871988246,4342.35250472239,5118.43181818182,5005,4384.82666015625,4817.595703125,0.257051859536933,0.198739333473222,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.958422243595123,0.0415777564048767,0.904543876647949,0.0954561233520508
"103",4270,4360,4,1,2,0,1,0,0,0,0,0,4354.64871403576,4501.89531838541,4408.7467114439,4480.17563135714,3920.94790526741,3951.38268042065,4338.99457374854,4338.99246578582,4153.15384615385,3641.05,4057.66381835938,4151.82373046875,0.257051859536933,0.198739333473222,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.958422243595123,0.0415777564048767,0.904543876647949,0.0954561233520508
"104",4235,6650,3,1,2,0,1,1,0,0,0,0,5482.46042692017,5652.08445939371,5688.43878048907,5597.42745175928,4809.86712428855,4798.77685602948,4339.00015018274,4339.00019762653,5118.43181818182,5005,4201.92041015625,5048.18408203125,0.253632148211103,0.195329089908997,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.958422243595123,0.0415777564048767,0.904543876647949,0.0954561233520508
"105",4235,2787,3,1,1,0,1,0,1,0,0,1,3579.95534094966,3282.60539637632,3333.37013585118,3442.10984394631,2870.5518210221,2940.73957600944,4338.99751345807,4338.996527781,3402.05588235294,2615.27954545455,4039.73315429688,2967.501953125,0.225505779289831,0.0699666256156235,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.97571587562561,0.0242841243743896,0.890161216259003,0.109838783740997
"106",4200,5500,3,1,2,0,1,0,0,0,1,0,4916.09209948913,5134.76199052485,5088.16245562848,5147.742170792,5239.42862517265,5230.42627481693,4341.46334179122,4341.46069097302,4153.15384615385,4685.94,4400.376953125,5283.75341796875,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"107",4200,5850,2,1,1,2,1,1,1,0,0,0,5088.46506870727,5302.85425079359,5279.90320072466,5312.43360998564,4059.52979825431,4074.17554102683,4338.0546481038,4338.05058115342,4153.15384615385,3893.225,3973.5146484375,3885.09936523438,0.222380126019106,0.0683317846236383,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.907153785228729,0.0928462147712708,0.788493394851685,0.211506605148315
"108",4200,2610,4,3,2,0,0,0,0,0,0,0,3492.78386794505,3103.82724416778,3202.35533901639,3327.74649591857,5521.85122135423,5501.29496493541,4338.99752124771,4338.99654062255,4129.04545454545,4129.04545454545,4206.27587890625,4220.20458984375,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"109",4200,2953,3,1,2,0,1,0,1,0,1,0,3661.70937777883,3440.2412969972,3454.40286942171,3550.10591722397,4250.74860296879,4287.93153015506,4338.99752128452,4338.99654071781,3402.05588235294,3514.29166666667,4210.912109375,4168.34326171875,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"110",4200,2747,4,2,2,0,0,0,0,0,0,0,3560.25557303901,3243.21718885193,3303.93935347806,3416.19783762516,4434.92690670051,4453.24847263466,4338.99752124771,4338.99654062255,4129.04545454545,4129.04545454545,4233.00634765625,4404.43115234375,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"111",4200,4410,2,1,1,1,0,0,0,0,0,0,4379.27342392407,4532.9632924585,4440.30676654324,4512.43805389887,3500.55876096591,3541.31632143002,4339.73450469568,4339.74261690691,4153.15384615385,3641.05,3959.03247070312,3199.06030273438,0.222380126019106,0.0683317846236383,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.907153785228729,0.0928462147712708,0.788493394851685,0.211506605148315
"112",4200,4000,4,2,2,0,0,0,0,0,0,0,4177.35080283996,4267.09282633545,4176.74475221212,4243.92619292418,4921.30934400771,4916.91000190883,4338.21622896465,4338.20392395409,4984.93333333333,5812.70967741936,4161.041015625,5003.013671875,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"113",4200,2325,3,1,2,0,0,0,0,0,0,0,3352.42302158171,2788.77757188157,2987.14451145746,3144.9239240853,3131.01314076609,3198.34899161543,4338.99752124771,4338.99654062255,3402.05588235294,3514.29166666667,4087.46850585938,3079.79150390625,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"114",4200,4600,3,2,2,1,1,0,0,0,1,0,4472.84732149963,4647.89265964311,4558.76145254163,4633.29592289406,6030.1759249298,5996.13138895631,4340.05138462617,4340.04766077465,6588.75,5812.70967741936,6524.93359375,6019.5595703125,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"115",4200,5800,3,1,1,2,1,0,0,1,0,0,5063.84035881897,5279.46670972705,5252.99637734878,5290.33431474233,4040.1210816818,4055.67348479083,4340.46397785728,4340.48524757262,4153.15384615385,3893.225,4096.11865234375,3885.09936523438,0.222380126019106,0.0683317846236383,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.907153785228729,0.0928462147712708,0.788493394851685,0.211506605148315
"116",4200,7000,3,1,1,3,1,0,0,0,0,0,5654.83339613831,5791.83980065929,5854.16666768675,5683.40656443088,4505.93027942213,4499.72283445485,4341.46397785734,4341.48524757283,5118.43181818182,5189.85185185185,5032.494140625,4744.4365234375,0.222380126019106,0.0683317846236383,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.907153785228729,0.0928462147712708,0.788493394851685,0.211506605148315
"117",4200,3520,3,1,2,0,1,0,0,0,0,1,3940.95358791222,3918.79395659411,3854.37975774406,3924.27827106679,3594.88146684917,3640.54813565584,4339.09207808913,4339.08220242327,3402.05588235294,3851.86666666667,4362.8984375,3960.21630859375,0.250242607703105,0.191954639504011,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.755580604076385,0.244419395923615,0.813398122787476,0.186601877212524
"118",4200,2145,3,1,3,1,1,0,0,0,0,1,3263.77406598381,2569.22541507654,2848.51719258625,3029.99961896363,3500.93962197905,3560.31000439246,4335.30698053467,4335.28965664791,3402.05588235294,3514.29166666667,3692.63012695312,3260.54296875,0.280337526897185,0.400095217640283,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.788490056991577,0.211509943008423,0.720214068889618,0.279785931110382
"119",4193,3450,3,1,2,1,1,0,0,0,0,0,3906.47899406859,3864.06493534616,3806.12410284695,3877.72218189294,3567.70926364765,3614.64525692544,4336.10680887618,4336.09769225023,3402.05588235294,3851.86666666667,3612.26708984375,3458.3359375,0.24956833293605,0.19128405614657,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.798568248748779,0.201431751251221,0.813398122787476,0.186601877212524
"120",4165,4046,3,1,2,1,1,0,1,0,0,0,4200.0055359372,4298.24729528338,4206.856191996,4274.40418140991,3799.06116519202,3835.18976725857,4337.89227646343,4337.80515409951,4153.15384615385,4316.30769230769,4121.9609375,3973.66040039062,0.246883381416776,0.188616111006539,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.798568248748779,0.201431751251221,0.813398122787476,0.186601877212524
"121",4130,4632,4,1,2,0,1,0,0,0,1,0,4488.60713582814,4666.78099736738,4578.48215601493,4653.34268771708,4902.49330547381,4909.23057855996,4339.01937179279,4339.0235624285,4153.15384615385,4685.94,4116.162109375,4879.142578125,0.243554600485467,0.185313620998668,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.435685694217682,0.564314305782318,0.684041678905487,0.315958321094513
"122",4123,6060,2,1,1,1,1,0,1,0,0,0,5191.88885023816,5398.94694356917,5391.14750854154,5399.75434434813,4141.04640785887,4151.88417721804,4338.00030946482,4338.00040654292,5118.43181818182,5005,3766.390625,4287.05712890625,0.215613055016014,0.0648390295951512,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.645827114582062,0.354172885417938,0.64931583404541,0.35068416595459
"123",4098.5,3600,3,1,1,0,1,0,1,0,1,1,3980.35312373351,3980.02421439519,3909.14130831617,3977.55819886635,4062.0995345431,4098.77972262228,4334.38780496787,4334.36622039197,3402.05588235294,3525.08333333333,4040.31030273438,3880.33032226562,0.213491467508119,0.0637572598806025,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.372572422027588,0.627427577972412,0.64931583404541,0.35068416595459
"124",4095,3680,3,2,2,0,1,0,0,0,0,0,4019.7526595548,4039.90864267774,3963.48923829064,4030.88771643752,4797.09355794362,4798.49684199843,4338.99752124766,4338.99654062234,4129.04545454545,4129.04545454545,4001.93188476562,4658.6650390625,0.24025638391854,0.182047273974166,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.74678099155426,0.25321900844574,0.684041678905487,0.315958321094513
"125",4095,4040,2,1,2,1,1,0,0,0,0,0,4197.0505707506,4294.2038142471,4202.93636827996,4270.43224909378,3796.73211920332,3832.96952051025,4336.9860434196,4336.9617634776,3402.05588235294,3851.86666666667,3888.80322265625,3933.03735351562,0.24025638391854,0.182047273974166,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.74678099155426,0.25321900844574,0.684041678905487,0.315958321094513
"126",4095,5600,2,1,1,0,1,0,0,0,1,0,4965.34151926574,5183.85578369392,5143.75337838573,5197.12534368489,4838.44819744366,4838.8619720623,4338.99752124771,4338.99654062255,4153.15384615385,4685.94,4127.7822265625,4810.6298828125,0.213189628427524,0.0636038741690728,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.487798362970352,0.512201637029648,0.64931583404541,0.35068416595459
"127",4060,4992,3,2,2,2,1,0,0,0,0,0,4665.90504702395,4870.71394115979,4795.77990300059,4871.1616678443,5306.37828080639,5283.99079763109,4339.58952229268,4339.61611158839,4984.93333333333,5812.70967741936,4197.4921875,5173.462890625,0.236988838755161,0.178817162422773,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.917408406734467,0.0825915932655334,0.684041678905487,0.315958321094513
"128",4060,4340,3,1,1,0,1,0,0,0,0,0,4344.79883008044,4489.36825353699,4396.0774496513,4467.22422226222,3473.38655776439,3515.41344269962,4338.99768052967,4338.9967495385,4153.15384615385,4316.30769230769,4154.84130859375,4064.48901367188,0.210188356288986,0.062085766966464,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.781991541385651,0.218008458614349,0.64931583404541,0.35068416595459
"129",4060,4320,3,1,2,2,1,0,0,0,0,1,4334.94894612511,4476.78332675189,4383.38233657135,4454.24763227519,3905.4209320094,3936.58103543185,4339.05464810392,4339.05058115386,4153.15384615385,4316.30769230769,6125.45458984375,4711.64013671875,0.236988838755161,0.178817162422773,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.917408406734467,0.0825915932655334,0.684041678905487,0.315958321094513
"130",4025,3630,3,2,2,2,1,0,0,1,0,0,3995.12794966649,4002.63539648657,3929.57025322038,3997.55264181944,4777.68484137111,4779.99478576243,4336.37136327572,4336.34654275448,4129.04545454545,4129.04545454545,3985.13037109375,4658.6650390625,0.233752060225021,0.175623366920779,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.773482382297516,0.226517617702484,0.684041678905487,0.315958321094513
